0,1,2
3.4986382467569044,-4.206561790024981,0
-4.58965158299592,-4.546084817373046,0
6.1120038166511526,-5.9231388420462405,0
6.065240432221859,-8.52143921904894,0
-1.171533626813881,-6.336417911104489,0
0.35518887072129024,-2.0222029538661523,0
3.904362831103765,-4.392433903818227,0
0.26839102216030586,5.461332399220549,0
-0.41067758186261516,-4.278313950840442,0
-8.708619956877538,-8.24926647335839,0
4.175976750999961,7.599706950391527,1
-7.596685890732944,-6.988155185093836,0
-9.7554717110661,-5.663953600481597,0
0.5610451915810133,7.711617525129455,1
5.169980826085212,2.1782317665535578,1
9.170681619751011,-8.395693019969606,0
-6.695046287781004,-3.6890072402097296,0
-5.911392499014281,-8.815599657564064,0
8.894211648776917,-4.2375946828144695,0
-4.641937593330647,6.467020373921375,1
-8.847856700488343,-7.6719810865435285,0
4.773131441106497,1.8587137716779933,1
-6.749916928081287,-4.906490837883551,0
1.5844939859235496,0.7271173972332923,0
-4.313942047480081,-9.134448853195687,0
-6.087984624190394,-4.836956345161929,0
5.964097363817011,-7.7043397525847475,0
-8.912711060051814,0.9472335402446674,1
-9.128486232122023,-8.110258856155365,0
7.093424476372445,-9.532129925893525,0
5.229255154383905,8.358884820528088,1
-0.3367191771325939,-1.1021276948759406,1
1.9287952894823723,0.4927136770234486,0
1.672983460620292,-5.0661464425255005,0
-6.37483036765185,-0.5368040085720449,0
-9.238204691358568,-6.471076898292932,0
-1.414503838692518,-6.611889434747593,0
-1.3109165333564743,4.134418776114992,1
-4.763058311857544,5.006049957787681,1
-5.6267808732205316,-4.060613030161264,0
-4.571954675746259,-2.898027319369776,0
-6.222296357033679,2.9283263858543718,1
6.984479265778281,6.943044706979709,1
-1.7580055550288587,5.810017209362526,1
-9.711032740637215,5.878222218705322,1
1.7077197006596179,-7.465937129315153,0
0.08298093738054346,-6.739000386062537,0
-1.2784939089147795,5.86524000424133,1
-7.908472765411094,-4.103151052541822,0
0.28875484843519317,9.460876168624948,1
-1.7841101735568299,-3.0555343155201764,0
9.172663897761664,-2.863325193726598,0
-3.4492730808783922,-0.05084307119480158,0
6.205355378303805,6.068603624974536,1
-7.669232557442161,6.377331968153306,1
6.023929171430497,4.919844866387457,1
-9.866181578147739,-6.359217389053469,0
9.103150389493573,-0.08649395378472091,0
8.48133830715188,-0.061120178827633875,0
2.266893486717676,6.387646707151731,1
-9.310704992553768,5.479578513881121,1
6.053964120354989,-7.388163693730552,0
0.8191279857800882,6.016851322863479,1
-2.649967241654325,7.544650659721159,1
5.989430336616637,7.513052776920381,1
-6.585891627439652,-5.094703748817602,0
8.49951443550731,8.512264950452014,1
-1.1554398914193609,-7.23275129063164,0
9.639038239112175,-1.9794724961978716,0
6.130673333562822,3.3844227757939493,1
-1.6678144893298708,-6.569012407831021,0
-4.362295664333979,9.384498551758682,1
-9.095768204052595,7.286104298471557,1
3.3560726736152957,4.573718510548652,1
-2.349273401315386,-7.54520154193462,0
-0.6877913158595872,6.460623781810197,1
-5.240377108269412,-8.893406907561655,0
-3.426191173391615,5.997562008936923,1
5.854814660543961,-6.766016733237548,0
-1.8676241935755766,9.22497079047977,1
-8.778574530752872,6.981977644968547,1
0.09188701387071507,-9.500165681473325,0
-2.850265466325679,1.3522611786349148,1
4.062879512121804,-8.753960374580762,0
4.831568835218077,-5.512155304060435,0
-4.448726777830783,2.1913684818284596,1
5.147415327093514,0.41731599282517795,0
4.302352706689216,-1.0779897334081379,0
7.77403741119111,-8.319130092056138,0
0.41256642566368296,-6.684686039682452,0
0.5473726347775498,5.918921515438502,1
-4.790244807622246,-6.580428136605652,0
-3.500902255772518,-9.349751960896704,0
-0.8045560043420164,-0.6285255341239404,1
7.670172190510451,9.921503817977166,1
2.3993064684599252,-3.723015028699983,0
-3.9934917038024853,2.5127684977515097,1
6.226632086007962,4.02498773491941,1
-1.5958355535602275,2.082281659580234,1
7.021111250890715,-7.67085399970367,0
2.431786661445916,-3.6782499973864002,0
-4.109945278268525,-6.130192177035059,0
-3.699618708695076,6.666825779168983,1
-5.413982111909512,-4.202399771630363,0
2.9898120515965165,-6.572584870498382,0
4.130093080123569,-4.603746138903777,0
-6.6220571192314,4.160280097502307,1
-9.395749084498794,9.808976163821404,1
8.073917673593092,-7.562227720465775,0
5.0428986496531465,4.433790853487651,1
6.211146383291711,4.258465466709005,1
6.842252456918871,7.448949446078805,1
-1.3926089931873276,6.315843865235367,1
-9.701446744007994,-9.707551086271364,0
-0.6416788077435598,7.9393469040402405,1
-7.934094049224079,-8.45408357402097,0
3.6000107970723594,0.6682944781405098,0
-4.905722961400285,-2.739327913233207,0
4.975596868291827,2.6098146962976965,1
-1.8813450718379054,7.741831342072166,1
3.1282414750344234,1.9855754748537957,1
1.6889525607274125,-9.14251331726196,0
1.463737759533581,-8.101324287196782,0
8.151118873822496,-0.8984784903367493,0
-9.874938460803477,9.632584299038813,1
2.674096764554863,9.633210868329895,1
-2.3143561720220918,9.054898154524407,1
6.554797415003188,3.6730127455914308,1
-8.45210531360423,1.4603890650372642,1
-1.0169834538367417,5.510842715687914,1
0.6424886892675774,7.442360953728137,1
1.0386482928283791,1.4978091478715894,0
-4.795706018482139,6.564262651114801,1
7.354208592978346,4.56788835747127,1
-0.7630223766344724,8.094810215385502,1
-4.362105836801158,-9.230474277529282,0
-3.8403310276464486,-8.545438000778393,0
-1.2590054653428817,2.561169380880024,1
-9.736414682433717,3.7149125595520927,1
4.092150784227306,-9.237248584245062,0
-4.522187317370017,8.143257332611118,1
9.177925482920868,4.8125054541347545,1
6.686291828845925,-9.83922536174137,0
-2.1002009478846473,9.377958965955312,1
1.017615088759658,1.0457650366501792,0
2.046836424004861,8.600443834309306,1
-5.597577245557601,-9.257126855204433,0
-6.443057300862649,0.885288618497575,1
0.7885964741325036,9.146609710836415,1
-3.6316776364829506,0.9789875884120591,1
-1.7197006569602236,-1.617226654503161,0
9.943349730379536,-6.390668524898311,0
5.91064793005097,-4.8079873439219645,0
-6.949841011362929,-2.8624665934507143,0
5.206841099702486,-8.71742287437617,0
3.633735977799857,0.9517163299564424,0
7.496401600556171,7.584195984354832,1
-7.22327401825015,0.2691450049498334,0
-3.2112906265729113,6.946328822298744,1
1.244914073471357,-0.11836070917494057,0
-7.605193402657755,6.335960243273886,1
-6.804933104409021,6.988811260788898,1
0.4651489761800942,2.84007312584599,0
-3.151684418170484,-5.647889399583796,0
-2.53373440041889,5.208174674434288,1
2.119726305076195,7.121278218850742,1
-5.223970134468687,0.9206713459097471,1
6.711904808953806,3.0407455585271825,1
7.210411691140903,-1.743999290049183,0
-0.8679009493152035,-8.886934207255496,0
-3.0112078597745584,-0.5041335580095896,0
1.112847002654458,-4.886794616000818,0
8.839936895291762,-2.1349313749600807,0
-2.4794481971855675,-9.062318983528845,0
8.901011411304436,8.645426444467807,1
7.7081714652535105,-0.07746864262865527,0
-9.412284352685019,9.725780590700763,1
-5.343923042772545,0.2443601488877034,0
-6.878010275874217,5.215072837969627,1
2.709484618249316,-0.7414151772491606,0
-2.421982215637606,4.76220427042729,1
-7.735796979627388,3.2099607752954817,1
-6.067512257914569,-0.7244014294853907,0
-9.973647236852655,4.452453731391728,1
4.951285751727077,8.784929780585038,1
0.20406092221973537,-6.339671432273574,0
-3.843680660261839,-5.665059133776717,0
-8.814733332953193,2.598688377558036,1
-3.070197926965601,-5.221195441895641,0
-8.116566006947563,-6.012470960451203,0
-2.2925655232474296,-1.2426849123616757,0
1.798843548167337,2.3148999218611044,1
7.79644523167031,4.290977628732017,1
9.760482683892777,-6.17749099792486,0
7.940510321925012,-2.47610129033083,0
5.357849854181942,-8.402107894973856,0
-8.140436017139226,4.032443602124518,1
0.2265473161113296,-5.0570640369229185,0
-9.914541070604328,-1.2513876214944508,0
-2.7200391064238127,-3.307715052289546,0
-0.8074954346958441,-1.2296142843234925,1
8.857228638041681,9.052309627771617,1
-3.689177323613506,9.408931776094132,1
-1.5716603863866419,3.566341303800107,1
-5.987412877004803,6.24049290498389,1
-8.402170227572714,-5.171493668677261,0
-6.650309750661895,7.330361340075148,1
0.7038257654768287,7.031226267206694,1
-7.460403679137217,-2.23519029938843,0
4.486505692619113,-2.2221709263187583,0
8.708961868368405,8.18281021602181,1
-4.243674972562479,5.552827326085918,1
1.8319500346445183,-9.502480586584179,0
-5.811854980537463,-2.2596095955252915,0
-7.027008138962643,-7.935417823936694,0
1.009511154148266,4.30650137438541,1
0.4630338095823139,-3.343836016330526,0
0.10049673044249419,-1.9771472252834865,0
-5.9128317694893155,8.949907002672655,1
7.4595645772344055,4.569012574145265,1
9.13899044871611,-1.987579097284402,0
4.07157716818211,-2.534072218979142,0
0.2849281801724901,1.5469840184367611,0
8.232334379520633,-6.313020801482542,0
2.2579075297071705,-2.7637106526355915,0
2.8630596485483872,5.782345227965317,1
-6.851191077162266,-8.714492050754847,0
-6.910055831603477,-6.396602596155012,0
7.265994168741172,1.1100309518322549,0
-6.676946921190224,-7.819891272996118,0
-9.930230072370883,-8.285944439288214,0
-9.08054008016891,-8.667231092954202,0
-1.643089463994234,1.229852117048833,1
1.2424361344892931,4.401584748487566,1
-6.0549430997722276,-0.09119476513546054,0
1.355324102873181,-9.952523886189324,0
-5.212879647578436,3.166415605353643,1
-4.397824312579268,5.135531235283224,1
-2.0515303820029196,7.655731957556271,1
-8.621301038447086,-7.89956690488996,0
2.6616579958273934,-8.917296206630889,0
-5.215119419295093,0.5472229894370284,0
-4.851498080695691,-8.434398718937146,0
9.673499239201336,6.3345001144141015,1
2.0730313766727115,0.6023645350513651,0
2.094722771666979,-0.2491060719409699,0
7.836883780999755,6.641534479131897,1
-4.926009791289648,9.93248367473755,1
-9.979076826974207,-2.830238483271117,0
8.108593175449565,0.09968883785907767,0
-9.046259428026463,0.45339976453571795,0
1.1016601224120226,-5.382038068087203,0
-2.212841288021916,-1.5522563711505533,0
7.676172376320238,-3.3104425669351656,0
-6.393884781622569,-8.931954308450027,0
5.190672572513031,8.19226133633662,1
3.3373813101662386,-3.7404304973516633,0
4.073399137413139,-1.9970269532422513,0
6.319577449250908,7.327942464531052,1
-9.46922760785693,-5.760951352324457,0
8.63572349091909,-7.371562150235144,0
0.9134507771926992,-2.9570724382937597,0
-0.6277144023145564,2.44701122595671,1
4.658173016473867,-3.571826557194684,0
0.5394276795551467,-9.790773027608143,0
5.056965199579409,0.5740255517551573,0
-1.4007309795862244,1.5542688460781395,1
-5.3882760395207585,-5.108333252850635,0
-9.939971431624642,8.606800342836108,1
3.611351556923974,-5.5834104216994636,0
2.8790838456412238,7.243165730361689,1
-4.0208226058805145,-2.736058291705823,0
-7.728259998272002,3.8919055313970152,1
0.9145464766695643,-8.773838500080057,0
-8.790797208935505,7.068659076044847,1
-7.493216199022681,-6.932516560867477,0
3.4139279794361688,-8.4489004979173,0
3.715177745790472,-7.015951383672661,0
-9.116701794906923,-9.765591347717002,0
-9.851376522592176,0.14407052626396188,0
2.8655684759129585,-7.208480299806245,0
-9.600118990967932,-8.314913090943744,0
6.564326161664152,3.8208626612785435,1
8.042140819138151,-2.2078951310871475,0
-7.124954277550046,-4.468868102325709,0
4.705916857989731,7.106677649979886,1
7.011820564846955,-8.129031474056951,0
-0.971734465975107,-0.6042580459751168,1
-0.6930098559753795,6.119650188830173,1
-0.17805928946955207,0.222837438335024,1
5.480891561471514,9.417558154929894,1
-3.2567453345605912,2.0428143157375,1
-9.109216455129074,5.935328039332999,1
-9.41456885203134,-2.925720374008378,0
8.989787020941243,-8.958995365571017,0
7.51661763590417,2.0813484486415312,1
6.600658423915375,8.280424641629303,1
-9.3271674898538,1.1670907599144265,1
-9.91047873264086,-3.4079341798172447,0
-3.3012331745844703,7.142165792880892,1
-5.506859175206111,-2.467390175387576,0
4.119653819602345,1.7418624474559863,1
-8.40227147924018,-5.732779200969363,0
0.9365514741994141,-3.1467283580022753,0
-2.091710987716875,-1.2145125759522646,0
7.145370225736607,-8.181890060406104,0
-2.6235406909147208,-5.105287773927252,0
9.239425949839141,9.040425286519088,1
8.328324531255856,-8.701478350258231,0
-5.387310538032426,4.297516820325646,1
4.607227602311119,-5.463589663002972,0
7.663002396697576,7.736565927171297,1
-2.4687727420867223,1.6750787405739564,1
6.652822580931856,4.2307708351275775,1
-1.8779409670814973,-6.873295056658253,0
-7.553857708428509,-4.235285781914337,0
3.9858505144922973,-9.982036335848775,0
8.355038014873939,-8.041678060912638,0
4.943300989548522,-2.285764992445023,0
8.137895088867364,-0.2580835291648098,0
4.79394191169974,-8.481435825694723,0
-9.609238006625482,4.340969705029007,1
-6.973333106325588,-5.259363172096876,0
9.069448071587836,5.65141754580732,1
-1.9263308140014002,0.25153831130517057,1
-4.7327039594152716,-9.66149463546042,0
-6.118035833179658,7.628565256544726,1
6.489533178538737,-4.483534928420061,0
-9.386493391497288,2.2456425334932972,1
-9.826677950851808,-8.091935330114161,0
-5.543834157113714,-4.872972062167689,0
-5.4386100202759575,5.359265950785337,1
-5.41497312824853,-2.4616815667234815,0
-6.280554748889353,6.719680351214928,1
7.598033568132346,3.682012569469164,1
2.6283495963360726,7.322293509614464,1
9.0235888192869,-4.973390486956375,0
-9.518518725539533,-2.3942406831358376,0
0.9564194750856769,-2.1768974307652478,0
-7.564446446149682,2.367096018443424,1
5.988968873172338,-4.298750660999049,0
-2.6793289946611454,1.8704808298512776,1
8.398844617296199,1.36091827422947,1
5.826670758069639,7.784099621196024,1
6.294030698467276,6.763237962099684,1
3.081077612490366,-5.77520124801217,0
6.163447860246669,-3.883589053228169,0
8.02404219917989,-0.8374472995635696,0
8.074523323976335,-8.53331225990802,0
-8.19934801950265,8.605521309969708,1
-4.9163435547861845,-1.7508921420594192,0
4.127919344823314,7.48123739737159,1
-3.480744631035493,-4.5808289579388095,0
5.538019388445332,-8.321622012120937,0
-6.692360423133222,8.487443050517069,1
6.6909020832361215,-2.348716344889863,0
-0.5708137534220126,-5.925278777272571,0
-9.60879011545767,-5.317791496244246,0
-9.821620062605199,0.1510878258888626,0
0.5828219958626435,-9.714236220365883,0
0.030091944615298072,6.639718291870784,0
7.311564646759237,-1.5492495322095179,0
2.586762814362613,-8.146912389771721,0
5.519549940022128,9.182768325580305,1
9.167530752660067,-1.7695095402713257,0
2.920062297397885,-5.1310287373083945,0
-6.599173322941976,2.7550041783099077,1
9.352938040144592,3.9349959716340255,1
1.684233158530426,-0.3813463370968839,0
2.859831346217492,-4.679887800635707,0
4.288488117862707,-7.766484891518271,0
1.679460240435302,-1.672768462823142,0
-3.499349398353735,-1.1695743606272346,0
-9.78651009516881,-0.8233838102538948,0
-3.7734783465691413,-8.230765048127983,0
-3.150164791176222,-4.531762597399349,0
-7.304973749438015,6.461919737892893,1
-4.640083041987562,-4.960964286076688,0
-1.0295963298338373,-4.723669757601938,0
4.881924244125269,9.629713153030647,1
5.939073900339265,6.733897212276688,1
8.764775740044428,-0.8136666995412312,0
0.9746308313177665,-9.421465948245945,0
2.01026452371448,-2.535818344928742,0
-0.5025270204944876,-6.083569978270685,0
2.043631403721833,-2.3749064319877156,0
-8.575221660736116,-2.162787811513416,0
9.970490486739596,-2.7499154565222494,0
-3.0600215138620257,-9.315198144549342,0
6.340111602717369,-7.6891561283474275,0
8.928392239217501,-0.22512365483509322,0
-0.4008579391500411,-4.484885423072125,0
-0.011839127328083787,9.538772043940556,1
-1.5890356725427512,3.6393583677925,1
7.995374982223824,8.099945139526612,1
6.560764235279802,-6.56186968974267,0
5.95790777966243,-7.652502712831999,0
-1.6180357287879366,2.0878197719319225,1
8.086471965946142,-6.224791068034506,0
3.8453750146315957,-2.6681908425242296,0
-4.855376968450608,0.4905778814427819,0
8.599071428858206,3.6880229570724588,1
-9.742231104275872,0.4498754394418536,0
6.101956934207557,6.997107865065823,1
5.261643450263556,-9.881448986471124,0
-8.445652438815287,9.781098246287474,1
-8.69293637212968,-8.758432985880331,0
-8.559342104762855,3.2540838828098306,1
4.765819916967898,2.1107364114076055,1
-5.89691076508511,-2.1847304985337,0
6.409179253208903,-9.936596584967205,0
-6.848405712241059,5.73231431997905,1
1.921473116184953,-0.744962075410025,0
-6.448244617069037,-8.418790649367889,0
-6.554417185141945,3.271422074484247,1
6.9797049753436236,3.5624924008763514,1
5.0001858367142615,-2.0255189184764166,0
0.6763878445633709,-3.5825854292496584,0
3.1177463869051936,-3.829189523416343,0
-8.382691922751679,-1.6632499873498285,0
2.4222703164649295,-7.050462004355664,0
-7.1269527267800825,-0.8103929930332976,0
0.7297551386647649,9.670795152555929,1
-0.42395455634038015,-7.593647748850327,0
4.716012439038215,-7.2078448738599405,0
-5.375283240889354,1.2329644465701373,1
-0.9619505549559282,-2.7877393326209754,0
7.068198643605442,2.5916495530976125,1
-6.3953574585658,-4.276971995469672,0
-3.5363060677492753,9.798994749592243,1
-2.8151280750941043,-0.22393770872446206,0
-4.797507654790765,-4.122789511318263,0
-7.788997759557528,3.740558325262797,1
0.4137431581702611,2.31006303195584,0
-4.592381656823021,-0.3285851932049022,0
3.0694673268586903,6.619298459570504,1
-8.208617134812036,-7.590281649769198,0
-7.053397359649396,3.6027410904318047,1
-0.04056848495646692,0.4309755043029262,1
2.796014926619348,7.335152887324796,1
-3.6791297349613927,-8.947318123759068,0
8.227256318901532,-1.2329015652125297,0
-9.301392090874653,-9.306338116442433,0
0.4588955865764488,-8.567465941746919,0
-2.775034410539816,-2.9295252911777436,0
-6.748640089807876,-3.233095403717572,0
-9.66719224840685,-9.734282505160358,0
0.9550318261501767,-2.725653089909068,0
-9.533156980681499,6.947965715521782,1
2.034721688247325,3.603232173341826,1
8.31804672580782,2.5579933435971114,1
2.8469606172544415,-6.830310008429095,0
1.9084112995751568,7.37868228540642,1
-1.9310619233991222,-1.3170011426377548,0
-5.709384280180457,6.192059591328228,1
4.735902454363112,0.26974762706835964,0
-5.933332336992223,-1.2401934568427486,0
0.564508377217321,2.7058836895412464,0
-3.606973156858868,-6.30298065502793,0
2.583250424765906,8.713984936194203,1
1.120089772968187,-8.64603510997437,0
7.776281122172546,-7.815750611271842,0
-2.890096499915189,-5.172298726371361,0
-0.7679103112909713,9.74748239632676,1
4.722547548375178,-7.195320368416587,0
-2.2117142011642654,2.9781553782288084,1
7.443866664950143,4.292720219074784,1
-6.134558516780837,3.6798860068629424,1
8.790439563269478,5.240360751711572,1
-4.4692692587630205,-6.555305305210091,0
-0.2573589983435376,5.463267127638279,1
-3.8010003270868364,5.482691337088259,1
-1.2083130879061366,2.078141880393074,1
-1.5153886983462894,2.4090897556370883,1
-5.16724882790653,-7.619310681501313,0
9.289001378125054,9.650370563826716,1
-8.054385943179579,0.9738443739232561,1
-7.941460269515208,-3.417269895276147,0
7.174827154360759,-6.151540091972407,0
-5.532911668737908,9.51338084464681,1
7.769712386660494,-7.60236474893484,0
-2.122619339276308,2.8153249630739285,1
-6.3948434041200315,-6.296964816964548,0
8.265815512831182,8.450667104955922,1
-5.297902511470538,-2.611555117973483,0
-1.2528158974391768,2.1171634242274484,1
-1.842698417159916,3.671614086414723,1
-4.930151554733606,6.1679139095921265,1
-5.668116275289807,-6.957830218813443,0
2.711976436439749,-5.070020000224598,0
3.121281311404125,-8.368259559159299,0
-8.089137095894511,-0.09199232498354304,0
-5.656017079213358,5.283466191213259,1
-3.9584945677532746,1.1690858832477335,1
-4.996175200106901,7.033137147936426,1
-9.470533407458905,8.88228952984173,1
-4.941591147335151,-0.032837133419389986,0
-3.181713551928318,2.7941047641838512,1
-5.065574484391577,-3.224918294998018,0
-4.4797563475791975,-6.804859822350715,0
1.9223830040093426,-2.017743780638599,0
-0.051266383347614575,0.3312456815487286,1
4.529483866130888,7.668241343466118,1
6.004259348200922,2.4331198270714194,1
1.4840776759667018,4.353741090036332,1
-8.718927556817862,6.173421850115519,1
4.302359339042061,8.451011566486152,1
8.798934882875145,4.37123364731568,1
8.164773947835254,-2.508178150006244,0
-1.9985173141600976,6.1736675053886785,1
2.135769288032865,-5.327990593036757,0
-6.8682377649189945,3.186415833198797,1
5.2539115068879605,2.6471892108455886,1
-5.37972596021773,-5.928202383716297,0
9.175982212861086,5.978249227666799,1
-5.585846851916719,-6.463244953098972,0
6.099032099389863,-5.692014895754351,0
8.915658639204782,0.3361068885395313,0
-3.8478322257926045,-6.517907960997594,0
-9.879948483410839,-9.645132229160838,0
0.16977070159599705,1.7581189461612956,0
6.152318857066841,6.789965328638012,1
-4.594849284229145,-7.215329556751859,0
4.202736382626373,2.8147759828788965,1
-5.8955266927277306,7.356097246844762,1
-4.1188165666064736,-2.3258177020266424,0
-4.648462741198179,0.2068276000794933,0
-0.18977029793948885,0.7279463939370334,1
0.9042341689432032,7.309983422518835,1
0.7237265184320107,6.850872958183443,1
-3.0216747513379505,-4.505401988367998,0
1.4903592440860947,-5.776303350696452,0
-3.03235684261828,0.460982920166344,1
4.307929041288848,-3.0909575635499054,0
-1.2821781438518487,8.138875470430412,1
7.578115520625552,-0.6598351076743758,0
8.291907856960181,-1.3860421522283262,0
-5.27264140737554,-9.863873028144951,0
8.178465561719017,-8.627230511253448,0
9.404146649284197,-9.01451326039866,0
1.3405777533693142,6.241955997503002,1
-7.630522814491647,-8.146710534757682,0
6.520667522344128,-8.06516554267414,0
5.361100286640202,4.117796809798564,1
-9.238173749063998,5.647882138428719,1
9.710395637168626,-0.8848979131902901,0
-1.0311257564174792,-4.179859051331056,0
9.458061016423184,-1.6222396964040486,0
6.031724872095183,4.616888302209907,1
-1.1741141363688468,4.670184262591201,1
1.8619575126908905,6.059457806195909,1
0.3228962051769968,9.991408645486306,1
-2.8254196354538808,9.293272593920122,1
5.183037561002994,-6.05985951258091,0
-9.92164805011022,-3.697758848695072,0
8.807409215041282,9.183780444308363,1
-1.3341953126693085,6.20163965257883,1
-4.791247079521732,5.378970318994492,1
-1.8872291416233655,-0.9636379841365605,0
6.340346412825499,9.682922406797527,1
-8.495539568047016,-1.9384430164151722,0
-4.162020066608141,-6.548118734600383,0
3.676659867305303,-9.466344625455008,0
-5.092958592863992,7.563779361655387,1
6.477036632575858,6.969358997275008,1
4.036887521052361,5.972141069930814,1
9.066876826192933,5.470070609772472,1
9.706057388378397,-1.4819083430728797,0
1.0886378570721589,8.024107251204208,1
-9.369806951089183,-6.200072264776379,0
-6.733131100061205,6.89568785337152,1
-8.448423350361045,-8.383833417282087,0
1.5480803003617405,-7.80052896742728,0
-4.3353723333878325,-6.924924417044355,0
-2.68250168816359,9.175390575890226,1
8.977443088213462,7.228156833764472,1
-8.741524096478086,0.5026151127756973,0
-2.228918686054313,2.4052007261921915,1
7.197187560268812,3.8282729897431955,1
8.228631517754765,4.129846982280146,1
-4.17345394602015,2.0604244721925036,1
8.932899795778276,-7.536400428883104,0
0.7820162067538616,6.930422965877687,1
-8.560541254141347,-0.8558768011626294,0
-6.645855796499851,-4.35758062974553,0
1.0904811435004391,-1.7316198546511452,0
-1.6146366841261917,8.410999022292767,1
-1.1664401277428027,1.9546499936521267,1
8.750105231139486,-4.264918625402048,0
-2.6873144843093266,7.849218385834298,1
-0.4633689884167391,-7.990223743407658,0
7.51301681062804,3.5872173545755426,1
2.327746614327133,7.260477524195386,1
-4.623064596887212,-6.607798037878805,0
6.734894345667337,-9.220238409167505,0
1.5589176658587878,3.325877414564695,1
0.48819484412070624,-7.458873588401929,0
-2.739306116182516,9.436092473104534,1
-8.997706749451119,-0.42910350878591963,0
-4.6424724953322976,-0.5402899870967781,0
-9.271273867965604,1.9640852709145196,1
9.654544127002318,5.466378276344814,1
-1.416149889481122,-5.409930140933241,0
-9.03559628970767,7.3575535272682995,1
-7.439847944304805,-7.620443336755498,0
1.9137062620855416,3.5305050906217494,1
-5.5216982337322085,-8.633995454483216,0
-9.007112745208207,-6.467885507426663,0
-1.9209692916959353,8.376277770583776,1
7.268428808474969,4.826685980977789,1
2.832480333305132,-7.243873861844623,0
-9.48048612514437,-1.8820968237680669,0
-0.5902461617200272,-0.7638074172223996,1
-1.4836177680838714,7.1360982516552385,1
-1.3832150104767948,2.4968089635053103,1
-9.778403024395404,9.573164621826908,1
5.409560666872837,7.039557425389356,1
1.6961500697609244,4.522403610109338,1
9.910416755329782,-3.4961179004858423,0
-7.78647923847855,2.871300386972675,1
0.5462582271873218,-9.766444416729591,0
-5.52015216609446,8.160289525698982,1
2.3139073409042865,-1.665321062218581,0
-0.5710690773213023,7.633481151313033,1
5.957929272320692,-0.21649434002162682,0
7.362488623947179,0.8517586537630617,0
2.538955837807957,1.3455960140583345,0
-9.503694425124367,-9.430298263262367,0
-8.740451140737079,5.209840698467625,1
4.207947567941808,-2.16828319826593,0
4.641447002894898,-0.305881332483513,0
5.456626715593793,9.3357022693484,1
-8.532398694786776,-3.010812520773005,0
-6.441184906394623,-0.879712299690707,0
-7.780765096224222,-8.885896199421982,0
-9.358728014499158,-6.763496200633668,0
9.162593065010366,6.320305645872493,1
8.453032108779508,9.263649642101257,1
6.760467885351995,5.7369172426321295,1
2.9770466874449464,9.118353547858618,1
7.688314814069788,-8.570617900028374,0
-3.6868630715085304,-9.738714557748684,0
1.1327582936912028,-5.1689694288921455,0
7.817686502332122,-4.690829720399705,0
-8.06136886656275,-1.6520611330858315,0
2.181865281052904,7.392240976809292,1
-1.8325047403687766,5.873576678712231,1
3.798394442290194,-9.8387537578218,0
